Team,Pistol_W,Pistol_P,Pistol_WR,Eco_0_5_P,Eco_0_5_W,Eco_0_5_WR,Semi_Eco_5_10_P,Semi_Eco_5_10_W,Semi_Eco_5_10_WR,Semi_Buy_10_20_P,Semi_Buy_10_20_W,Semi_Buy_10_20_WR,Full_Buy_20_P,Full_Buy_20_W,Full_Buy_20_WR,Opp_team,Num_maps,Patch,match_id,Map
Vorax,1,4,25.0,7,1,14.0,3,0,0.0,10,6,60.0,25,14,56.0,SLK,2.0,2.01,9424,MATCH
Vorax,1,2,50.0,2,1,50.0,0,0,,4,4,100.0,12,8,67.0,SLK,1.0,2.02,10288,MATCH
SLK,1,2,50.0,4,1,25.0,3,1,33.0,5,1,20.0,6,2,33.0,Vorax,1.0,2.02,10288,MATCH
paiN,0,2,0.0,4,0,0.0,2,0,0.0,4,2,50.0,13,8,62.0,SLK,1.0,2.02,10308,MATCH
SLK,2,2,100.0,3,2,67.0,2,1,50.0,4,3,75.0,14,7,50.0,paiN,1.0,2.02,10308,MATCH
Vorax,3,4,75.0,5,3,60.0,7,0,0.0,8,4,50.0,18,5,28.0,SLK,2.0,2.02,10310,MATCH
SLK,1,4,25.0,7,1,14.0,0,0,,7,6,86.0,24,19,79.0,Vorax,2.0,2.02,10310,MATCH
SLK,1,2,50.0,3,1,33.0,2,0,0.0,4,2,50.0,15,10,67.0,B4,1.0,2.02,10341,MATCH
B4,1,2,50.0,3,1,33.0,2,0,0.0,5,3,60.0,14,7,50.0,SLK,1.0,2.02,10341,MATCH
GLB,3,4,75.0,5,3,60.0,1,1,100.0,8,5,62.0,22,17,77.0,SLK,2.0,2.02,10319,MATCH
SLK,1,4,25.0,6,1,17.0,5,0,0.0,10,4,40.0,15,5,33.0,GLB,2.0,2.02,10319,MATCH
SLK,1,4,25.0,7,1,14.0,3,0,0.0,15,5,33.0,12,5,42.0,Vorax,2.0,2.02,10344,MATCH
Vorax,3,4,75.0,5,3,60.0,1,0,0.0,5,5,100.0,26,18,69.0,SLK,2.0,2.02,10344,MATCH
SLK,1,4,25.0,6,1,17.0,5,0,0.0,7,3,43.0,22,10,45.0,VKS,2.0,2.02,10348,MATCH
VKS,3,4,75.0,5,3,60.0,2,0,0.0,9,7,78.0,24,16,67.0,SLK,2.0,2.02,10348,MATCH
SLK,2,2,100.0,2,2,100.0,4,1,25.0,5,3,60.0,10,2,20.0,DLWZK,1.0,2.03,12074,MATCH
DLWZK,0,2,0.0,3,1,33.0,3,2,67.0,6,4,67.0,9,6,67.0,SLK,1.0,2.03,12074,MATCH
SLK,0,2,0.0,3,0,0.0,1,0,0.0,5,5,100.0,12,8,67.0,B4,1.0,2.03,12077,MATCH
B4,2,2,100.0,2,2,100.0,3,1,33.0,6,3,50.0,10,2,20.0,SLK,1.0,2.03,12077,MATCH
DLWZK,1,4,25.0,6,3,50.0,3,1,33.0,11,4,36.0,23,9,39.0,SLK,2.0,2.03,12081,MATCH
SLK,3,4,75.0,7,3,43.0,2,1,50.0,9,5,56.0,25,17,68.0,DLWZK,2.0,2.03,12081,MATCH
GLB,3,4,75.0,6,4,67.0,3,0,0.0,10,5,50.0,23,17,74.0,SLK,2.0,2.03,13021,MATCH
SLK,1,4,25.0,7,1,14.0,3,0,0.0,10,7,70.0,22,8,36.0,GLB,2.0,2.03,13021,MATCH
SLK,2,4,50.0,6,3,50.0,0,0,,4,4,100.0,21,19,90.0,Storm Tiger,2.0,,14092,MATCH
Storm Tiger,2,4,50.0,5,2,40.0,3,0,0.0,14,1,7.0,9,2,22.0,SLK,2.0,,14092,MATCH
SLK,4,6,67.0,8,5,62.0,5,1,20.0,9,5,56.0,35,19,54.0,VK,3.0,,14103,MATCH
VK,2,6,33.0,10,2,20.0,6,0,0.0,8,4,50.0,33,21,64.0,SLK,3.0,,14103,MATCH
Vorax,1,2,50.0,3,1,33.0,3,1,33.0,2,2,100.0,18,10,56.0,SLK,1.0,,14199,MATCH
SLK,1,2,50.0,3,1,33.0,2,1,50.0,2,1,50.0,19,9,47.0,Vorax,1.0,,14199,MATCH
Vorax,2,4,50.0,6,2,33.0,4,0,0.0,7,2,29.0,18,5,28.0,SLK,2.0,,14206,MATCH
SLK,2,4,50.0,6,3,50.0,1,0,0.0,2,2,100.0,26,21,81.0,Vorax,2.0,,14206,MATCH
SLK,1,2,50.0,3,1,33.0,1,0,0.0,5,1,20.0,10,4,40.0,GLB,1.0,2.06,15734,MATCH
GLB,1,2,50.0,4,1,25.0,1,0,0.0,4,2,50.0,10,10,100.0,SLK,1.0,2.06,15734,MATCH
VKS,1,4,25.0,6,1,17.0,0,0,,4,3,75.0,26,22,85.0,SLK,2.0,2.06,15737,MATCH
SLK,3,4,75.0,6,3,50.0,4,0,0.0,9,2,22.0,17,5,29.0,VKS,2.0,2.06,15737,MATCH
SLK,1,2,50.0,3,2,67.0,0,0,,1,1,100.0,15,10,67.0,BD,1.0,2.06,17038,MATCH
BD,1,2,50.0,2,1,50.0,3,0,0.0,7,3,43.0,7,2,29.0,SLK,1.0,2.06,17038,MATCH
SLK,2,4,50.0,7,2,29.0,0,0,,3,2,67.0,30,22,73.0,paiN,2.0,2.06,17040,MATCH
paiN,2,4,50.0,4,2,50.0,9,1,11.0,11,4,36.0,16,7,44.0,SLK,2.0,2.06,17040,MATCH
SHK,2,6,33.0,8,2,25.0,6,1,17.0,8,5,62.0,35,21,60.0,SLK,3.0,,17616,MATCH
SLK,4,6,67.0,8,4,50.0,3,0,0.0,16,9,56.0,30,15,50.0,SHK,3.0,,17616,MATCH
HL,3,4,75.0,5,3,60.0,5,1,20.0,6,1,17.0,33,22,67.0,SLK,2.0,,17746,MATCH
SLK,1,4,25.0,6,3,50.0,4,1,25.0,7,4,57.0,32,14,44.0,HL,2.0,,17746,MATCH
GLP,2,2,100.0,3,2,67.0,2,0,0.0,4,2,50.0,13,5,38.0,SLK,1.0,,21524,MATCH
SLK,0,2,0.0,2,0,0.0,2,0,0.0,6,4,67.0,12,9,75.0,GLP,1.0,,21524,MATCH
SLK,1,2,50.0,3,1,33.0,2,0,0.0,4,2,50.0,17,11,65.0,Meta Gaming,1.0,,21536,MATCH
Meta Gaming,1,2,50.0,4,1,25.0,1,0,0.0,5,5,100.0,16,6,38.0,SLK,1.0,,21536,MATCH
SLK,4,6,67.0,8,6,75.0,6,0,0.0,16,6,38.0,30,14,47.0,VK,3.0,,21730,MATCH
VK,2,6,33.0,10,2,20.0,4,1,25.0,8,2,25.0,38,29,76.0,SLK,3.0,,21730,MATCH
SH,2,4,50.0,6,2,33.0,4,2,50.0,17,7,41.0,17,7,41.0,SLK,2.0,,22114,MATCH
SLK,2,4,50.0,5,2,40.0,2,1,50.0,7,3,43.0,30,20,67.0,SH,2.0,,22114,MATCH
hPw,1,4,25.0,7,1,14.0,6,0,0.0,9,2,22.0,13,6,46.0,SLK,2.0,,22683,MATCH
SLK,3,4,75.0,5,3,60.0,0,0,,10,8,80.0,20,15,75.0,hPw,2.0,,22683,MATCH
SLK,0,6,0.0,12,0,0.0,7,0,0.0,9,3,33.0,36,24,67.0,TNET,3.0,,22713,MATCH
TNET,6,6,100.0,7,6,86.0,6,3,50.0,13,10,77.0,38,18,47.0,SLK,3.0,,22713,MATCH
SLK,3,6,50.0,9,4,44.0,2,1,50.0,6,5,83.0,46,29,63.0,UNKTEC,3.0,,24200,MATCH
UNKTEC,3,6,50.0,10,3,30.0,7,1,14.0,12,4,33.0,34,16,47.0,SLK,3.0,,24200,MATCH
SLK,3,4,75.0,5,3,60.0,1,0,0.0,9,4,44.0,23,19,83.0,JGG,2.0,,24213,MATCH
JGG,1,4,25.0,8,1,12.0,4,1,25.0,6,1,17.0,20,9,45.0,SLK,2.0,,24213,MATCH
FUR,1,2,50.0,3,1,33.0,0,0,,2,2,100.0,12,10,83.0,SLK,1.0,,24466,MATCH
SLK,1,2,50.0,2,1,50.0,4,0,0.0,5,1,20.0,6,2,33.0,FUR,1.0,,24466,MATCH
SH,2,4,50.0,4,2,50.0,5,0,0.0,9,2,22.0,18,6,33.0,SLK,2.0,,24468,MATCH
SLK,2,4,50.0,6,2,33.0,2,1,50.0,5,4,80.0,23,19,83.0,SH,2.0,,24468,MATCH
FUR,3,4,75.0,4,3,75.0,3,0,0.0,8,4,50.0,34,20,59.0,SLK,2.0,,24469,MATCH
SLK,1,4,25.0,7,1,14.0,3,0,0.0,7,4,57.0,32,17,53.0,FUR,2.0,,24469,MATCH
SLK,3,6,50.0,10,4,40.0,3,1,33.0,13,4,31.0,42,30,71.0,ROLO COMPRESSOR,3.0,,26728,MATCH
ROLO COMPRESSOR,3,6,50.0,11,4,36.0,3,1,33.0,17,4,24.0,37,20,54.0,SLK,3.0,,26728,MATCH
SLK,2,4,50.0,6,2,33.0,4,2,50.0,3,1,33.0,28,21,75.0,END,2.0,,26776,MATCH
END,2,4,50.0,7,3,43.0,5,0,0.0,9,4,44.0,20,8,40.0,SLK,2.0,,26776,MATCH
SHK,0,2,0.0,4,1,25.0,1,0,0.0,0,0,,15,12,80.0,SLK,1.0,,26912,MATCH
SLK,2,2,100.0,4,2,50.0,2,0,0.0,6,2,33.0,8,3,38.0,SHK,1.0,,26912,MATCH
Ingaming,1,6,17.0,12,2,17.0,4,1,25.0,11,5,45.0,34,15,44.0,SLK,3.0,,26914,MATCH
SLK,5,6,83.0,8,5,62.0,1,1,100.0,14,8,57.0,38,24,63.0,Ingaming,3.0,,26914,MATCH
